city,temp,temp_max,temp_min,lon,lat
Saint-Georges-de-Commiers,3.05,3.47,2.47,5.70226,45.03854
Saint-Georges-de-Didonne,4.57,5.94,4.07,-1.00487,45.60342
Saint-Georges-de-Livoye,6.9,6.94,6.12,-1.21765,48.735619
Saint-Georges-de-Longuepierre,4.98,5.7,3.52,-0.39894,46.04142
Saint-Georges-de-Luzençon,8.14,9.21,5.48,2.98333,44.066669
Saint-Georges-de-Mons,-3.57,-3.45,-3.69,2.8406000000000002,45.939941
Saint-Georges-de-Montaigu,6.12,6.31,4.86,-1.29262,46.946548
Saint-Georges-de-Montclard,1.41,1.58,1.23,0.6000000000000001,44.950001
Saint-Georges-de-Pointindoux,6.16,6.18,4.7,-1.6220400000000001,46.644619
Saint-Georges-de-Reintembault,5.38,6.57,4.34,-1.24328,48.507439
Saint-Georges-de-Reneins,2.42,4.36,0.34,4.7256,46.060341
Saint-Georges-de-la-Rivière,7.39,9.32,6.86,-1.72404,49.36108
Saint-Georges-des-Coteaux,4.43,5.62,3.82,-0.71667,45.76667
Saint-Georges-des-Groseillers,4.01,4.01,4.01,-0.5676800000000001,48.769939
Saint-Georges-du-Bois,6.45,8.27,3.44,-0.7339300000000001,46.140739
Saint-Georges-les-Bains,4.03,4.74,3.33,4.80758,44.862221
Saint-Georges-lès-Baillargeaux,4.38,5.35,3.91,0.4,46.666672
Saint-Georges-sur-Allier,-1.87,-1.66,-2.08,3.24296,45.71093
Saint-Georges-sur-Baulche,2.85,4.64,2.85,3.53144,47.800388
Saint-Georges-sur-Cher,3.03,3.61,2.71,1.1326100000000001,47.32996
Saint-Georges-sur-Eure,5.45,6.59,4.71,1.3546,48.41869
Saint-Georges-sur-Loire,5.65,6.59,4.88,-0.7619400000000001,47.407921
Saint-Geours-de-Maremne,8.12,11.25,5.95,-1.22937,43.689362
Saint-Germain,3.15,8.32,0.66,6.53117,47.72496
Saint-Germain-Laprade,-2.8,-2.8,-2.8,3.97004,45.03862
Saint-Germain-Laval,2.71,7.99,-1.75,4.01445,45.831379
Saint-Germain-Lembron,-1.71,-1.58,-1.84,3.2395,45.457981
Saint-Germain-Lespinasse,1.72,3.38,-0.64,3.96204,46.10165
Saint-Germain-Village,6.08,7.52,5.42,0.50332,49.349079
Saint-Germain-d'Aunay,4.85,5.47,4.04,0.3786,48.924701999999996
Saint-Germain-d'Elle,4.57,4.63,4.51,-0.9192500000000001,49.1222
Saint-Germain-d'Esteuil,5.68,8.6,4.06,-0.86511,45.289379
Saint-Germain-de-Fresney,5.62,6.72,4.33,1.29182,48.960461
Saint-Germain-de-Grave,8.3,9.42,1.73,-0.21904,44.624538
Saint-Germain-de-Livet,5.36,5.7,4.66,0.20182000000000003,49.076118
Saint-Germain-de-Lusignan,4.34,4.78,3.54,-0.46147000000000005,45.450111
Saint-Germain-de-Marencennes,5.42,6.62,4.06,-0.7913300000000001,46.077332
Saint-Germain-de-Montgommery,5.11,5.59,4.43,0.17179000000000003,48.943642
Saint-Germain-de-Prinçay,6.03,6.1,4.6,-1.0,46.716671
Saint-Germain-de-Salles,-0.78,2.69,-0.79,3.21324,46.179501
Saint-Germain-de-Tallevende-la-Lande-Vaumont,4.24,4.24,4.24,-0.9,48.799999
Saint-Germain-de-Tournebut,7.65,9.25,6.98,-1.39478,49.535339
Saint-Germain-de-la-Coudre,7.58,7.93,2.91,0.60496,48.28096
Saint-Germain-de-la-Grange,5.72,6.81,4.53,1.89884,48.834358
Saint-Germain-de-la-Rivière,7.16,9.66,2.03,-0.33333,44.950001
Saint-Germain-des-Fossés,1.16,3.95,-0.6,3.43333,46.200001
Saint-Germain-des-Prés,4.82,6.78,3.29,-0.83333,47.416672
Saint-Germain-du-Bois,2.55,6.66,1.05,5.2453,46.752869
Saint-Germain-du-Corbéis,7.73,7.76,7.71,0.06667000000000001,48.416672
Saint-Germain-du-Crioult,4.44,4.45,4.43,-0.6044,48.856419
Saint-Germain-du-Plain,2.17,6.12,1.18,4.9851,46.699379
Saint-Germain-du-Puch,7.32,9.65,2.03,-0.31667,44.849998
Saint-Germain-du-Puy,2.16,3.08,0.14,2.48333,47.099998
Saint-Germain-du-Salembre,1.77,3.27,1.75,0.45034,45.138271
Saint-Germain-en-Coglès,4.88,6.91,4.26,-1.25,48.400002
Saint-Germain-en-Laye,5.79,7.17,4.67,2.08333,48.900002
Saint-Germain-la-Blanche-Herbe,5.21,5.67,5.19,-0.40426,49.18327
Saint-Germain-le-Vasson,4.45,4.88,4.41,-0.30133000000000004,49.001999
Saint-Germain-les-Belles,6.54,9.83,6.51,1.4949,45.61356
Saint-Germain-lès-Arpajon,6.17,7.4,4.73,2.25,48.599998
Saint-Germain-lès-Corbeil,6.02,7.22,4.73,2.48333,48.616669
Saint-Germain-sur-Avre,5.88,6.79,5.23,1.26776,48.76466
Saint-Germain-sur-Moine,5.37,6.36,4.65,-1.12223,47.117458
Saint-Germain-sur-Morin,5.9,8.07,4.95,2.85127,48.882568
Saint-Germain-sur-Sarthe,8.08,8.08,6.09,0.09557,48.285591
Saint-Germain-sur-Sèves,7.58,7.82,5.38,-1.3694,49.222141
Saint-Germer-de-Fly,4.8,6.98,3.98,1.7798600000000002,49.44281
Saint-Gervais,5.99,8.39,4.99,-0.45238000000000006,45.015831
Saint-Gervais-d'Auvergne,-3.52,-3.48,-3.57,2.8166700000000002,46.033329
Saint-Gervais-des-Sablons,4.69,5.33,4.28,0.07542,48.903839
Saint-Gervais-du-Perron,7.43,7.43,7.43,0.14841000000000001,48.5345
Saint-Gervais-en-Belin,8.02,8.32,3.32,0.2177,47.877201
Saint-Gervais-la-Forêt,3.0,4.18,2.47,1.35,47.566669
Saint-Gervais-les-Bains,5.49,10.01,-4.56,6.7138100000000005,45.892899
Saint-Gervais-les-Trois-Clochers,4.79,5.54,2.4,0.40766,46.900669
Saint-Gervais-sous-Meymont,-2.6,-2.13,-2.6,3.6,45.683331
Saint-Gervasy,7.23,8.75,6.86,4.46588,43.876862
Saint-Gervazy,-2.6,-2.3,-2.91,3.21614,45.415352
Saint-Gildas-de-Rhuys,6.26,6.78,4.78,-2.83825,47.500599
Saint-Gildas-des-Bois,5.92,6.83,4.85,-2.03659,47.51622
Saint-Gilles,6.56,8.58,4.89,-1.82477,48.153809
Saint-Gilles-Croix-de-Vie,6.52,6.55,6.13,-1.9333300000000002,46.683331
Saint-Gilles-du-Mené,4.91,6.38,3.66,-2.54742,48.247841
Saint-Girons,12.82,13.1,12.82,1.15,42.98333
Saint-Girons-d'Aiguevives,6.74,8.42,3.85,-0.5423800000000001,45.139408
Saint-Gobain,3.71,5.48,3.6,3.3775,49.595718
Saint-Goin,8.18,12.41,2.03,-0.7000000000000001,43.25
Saint-Gonnery,5.48,7.51,4.41,-2.81848,48.124649
Saint-Gor,7.68,12.81,5.57,-0.24035,44.055168
Saint-Gratien,5.85,7.48,4.94,2.28729,48.973499
Saint-Grégoire,5.53,7.49,4.94,-1.6833300000000002,48.150002
Saint-Gély-du-Fesc,7.3,7.59,5.11,3.8,43.700001
Saint-Génis-des-Fontaines,12.05,16.23,8.07,2.9222,42.541199
Saint-Gérand-de-Vaux,3.12,3.9,-0.66,3.40038,46.381321
Saint-Gérand-le-Puy,2.12,3.72,-1.03,3.51667,46.25
Saint-Géraud,6.42,9.44,1.61,0.15184,44.621159
Saint-Géron,-2.56,-2.21,-2.91,3.29505,45.342232
Saint-Géréon,5.35,7.22,4.95,-1.2,47.366669
Saint-Haon,7.5,7.61,7.38,3.75862,44.846352
Saint-Hellier,5.94,6.79,4.47,1.18333,49.73333
Saint-Herblain,5.52,6.76,4.79,-1.6484100000000002,47.217651
Saint-Herblon,5.14,7.03,4.8,-1.09738,47.40786
Saint-Hilaire,1.02,12.41,-0.93,0.71667,44.533329
Saint-Hilaire-Petitville,7.58,7.87,5.35,-1.21995,49.302502
Saint-Hilaire-Saint-Mesmin,4.01,5.88,2.89,1.83351,47.866138
Saint-Hilaire-de-Brethmas,7.38,8.3,6.46,4.12478,44.080029
Saint-Hilaire-de-Chaléons,5.68,6.88,4.9,-1.86667,47.099998
Saint-Hilaire-de-Clisson,5.75,6.34,4.75,-1.30778,47.062222
Saint-Hilaire-de-Loulay,5.86,6.31,4.94,-1.3308,47.0019
Saint-Hilaire-de-Riez,6.38,6.51,4.9,-1.92583,46.713081
Saint-Hilaire-de-Talmont,6.46,6.46,5.01,-1.60358,46.47002
Saint-Hilaire-de-Villefranche,3.94,5.65,3.51,-0.52993,45.85091
Saint-Hilaire-de-la-Côte,3.21,3.82,1.68,5.31667,45.383331
Saint-Hilaire-de-la-Noaille,8.28,9.55,1.92,0.00035000000000000005,44.603691
Saint-Hilaire-des-Loges,5.46,6.34,4.82,-0.66393,46.471901
Saint-Hilaire-du-Harcouët,6.19,6.21,6.16,-1.1,48.583328
Saint-Hilaire-du-Rosier,4.11,4.82,3.47,5.25012,45.10038
Saint-Hilaire-la-Croix,-2.51,-2.49,-2.53,3.04534,46.047169
Saint-Hilaire-la-Palud,5.81,5.88,5.06,-0.7138,46.266762
Saint-Hilaire-lez-Cambrai,5.41,6.76,4.08,3.41327,50.184189
Saint-Hippolyte,5.66,16.58,-0.25,2.9662,42.7855
Saint-Hippolyte-du-Fort,6.8,8.06,5.78,3.85572,43.963619
Saint-Hostien,-4.03,-3.69,-4.36,4.04108,45.075249
Saint-Héand,-2.84,-0.24,-2.97,4.373,45.528301
Saint-Hélen,6.88,7.41,4.79,-1.9666700000000001,48.466671
Saint-Ignat,-0.9,-0.88,-0.92,3.27439,45.923149
Saint-Illide,7.14,7.56,6.9,2.31419,45.062149
Saint-Ilpize,-2.12,-2.06,-2.17,3.38779,45.195709
Saint-Ismier,3.38,4.25,2.66,5.82863,45.247082
Saint-Jacques,5.61,6.05,4.93,0.23333,49.150002
Saint-Jacques-d'Ambur,-3.29,-3.26,-3.33,2.7768100000000002,45.90181
Saint-Jacques-de-Néhou,8.04,9.01,7.03,-1.61381,49.4175
Saint-Jacques-de-la-Lande,6.08,7.53,5.99,-1.72086,48.06514
Saint-Jacques-des-Blats,6.0,6.68,3.5,2.71056,45.05209
Saint-Jacques-sur-Darnétal,6.11,6.67,4.3,1.2,49.433331
Saint-Jacut-les-Pins,6.44,6.7,5.65,-2.21514,47.685810000000004
Saint-James,6.48,6.95,5.43,-1.32629,48.521800999999996
Saint-Jans-Cappel,6.84,7.16,5.81,2.72228,50.76387
Saint-Jean,6.83,12.64,4.84,1.4994100000000001,43.6642
Saint-Jean-Bonnefonds,-1.34,2.25,-1.88,4.45057,45.452942
Saint-Jean-Brévelay,6.22,6.42,5.6,-2.71667,47.849998
Saint-Jean-Cap-Ferrat,12.89,16.28,10.75,7.33238,43.68922
Saint-Jean-Pied-de-Port,9.59,13.01,3.81,-1.23738,43.163631
Saint-Jean-Pla-de-Corts,11.79,16.33,7.75,2.7926,42.511501
Saint-Jean-d'Abbetot,5.46,6.84,5.12,0.38533,49.498219
Saint-Jean-d'Angély,5.05,5.64,4.53,-0.5166700000000001,45.950001
Saint-Jean-d'Estissac,3.42,3.44,3.41,0.51209,45.02932
Saint-Jean-d'Eyraud,3.67,3.71,3.64,0.45206,44.954781
Saint-Jean-d'Heurs,-1.31,-1.3,-1.32,3.44675,45.819241
Saint-Jean-d'Illac,8.14,8.38,7.84,-0.78566,44.808689
Saint-Jean-de-Blaignac,8.53,9.92,4.16,-0.13855,44.81234
Saint-Jean-de-Boiseau,5.78,7.51,5.06,-1.7234,47.19315
Saint-Jean-de-Bournay,2.54,3.93,0.69,5.13963,45.501339
Saint-Jean-de-Braye,4.33,5.85,3.82,1.9770500000000002,47.913029
Saint-Jean-de-Couz,1.35,2.23,0.64,5.81925,45.466919
Saint-Jean-de-Côle,9.47,11.64,3.74,0.8384300000000001,45.420849
Saint-Jean-de-Duras,5.07,9.35,2.77,0.30000000000000004,44.683331
Saint-Jean-de-Fos,7.58,8.24,6.44,3.55171,43.701
Saint-Jean-de-Gonville,2.04,3.16,-1.04,5.95047,46.212978
Saint-Jean-de-Lier,10.33,13.49,7.27,-0.8782200000000001,43.78968
Saint-Jean-de-Liversay,5.28,7.54,5.05,-0.8738500000000001,46.26894
Saint-Jean-de-Livet,5.09,5.48,4.36,0.25058,49.096741
Saint-Jean-de-Losne,5.44,8.69,1.23,5.26556,47.10247
Saint-Jean-de-Luz,12.3,14.02,4.88,-1.6581000000000001,43.38908
Saint-Jean-de-Marsacq,10.1,13.82,7.14,-1.2569,43.625591
Saint-Jean-de-Maurienne,4.57,11.82,1.39,6.35,45.283329
Saint-Jean-de-Moirans,4.33,5.08,2.88,5.58615,45.342621
Saint-Jean-de-Monts,6.4,7.53,5.97,-2.08219,46.790878
Saint-Jean-de-Muzols,5.14,5.55,4.6,4.81421,45.080399
Saint-Jean-de-Nay,6.62,6.66,6.58,3.69663,45.069592
Saint-Jean-de-Niost,2.6,5.05,1.03,5.21667,45.833328
Saint-Jean-de-Sauves,5.22,6.23,4.56,0.09272000000000001,46.841301
Saint-Jean-de-Sixt,-0.54,7.68,-4.89,6.40991,45.922161
Saint-Jean-de-Soudain,3.12,4.33,0.98,5.43027,45.570869
Saint-Jean-de-Thouars,5.19,6.91,4.6,-0.21114000000000002,46.964859
Saint-Jean-de-Thurac,12.07,13.5,8.29,0.7416100000000001,44.154179
Saint-Jean-de-Védas,8.2,8.6,6.81,3.83333,43.583328
Saint-Jean-de-la-Haize,7.29,7.66,7.27,-1.36182,48.698479
Saint-Jean-de-la-Ruelle,4.18,6.42,3.64,1.86483,47.91127
Saint-Jean-des-Baisants,4.16,4.16,4.16,-0.97289,49.093712
Saint-Jean-des-Champs,6.96,7.29,6.79,-1.4648700000000001,48.827999
Saint-Jean-des-Essartiers,4.64,4.64,4.64,-0.8375,49.044411
Saint-Jean-des-Mauvrets,6.79,7.24,5.14,-0.44929,47.398571
Saint-Jean-du-Cardonnay,6.47,7.36,5.06,1.0114,49.504551
Saint-Jean-du-Corail-des-Bois,6.45,6.45,6.45,-1.2,48.76667
Saint-Jean-du-Doigt,7.55,8.11,6.42,-3.76667,48.700001
Saint-Jean-du-Falga,8.29,14.28,1.29,1.6278000000000001,43.086472
Saint-Jean-du-Gard,7.78,8.47,6.27,3.88566,44.105228
Saint-Jean-en-Royans,4.12,4.71,3.64,5.29454,45.01693
Saint-Jean-en-Val,-1.98,-1.75,-2.2,3.35698,45.521091
Saint-Jean-la-Poterie,6.35,6.69,5.35,-2.1242,47.635811
Saint-Jean-le-Blanc,4.25,4.5,3.7,1.9154,47.893269
Saint-Jean-le-Vieux,2.1,4.68,0.7,5.38982,46.028488
Saint-Jean-les-Deux-Jumeaux,6.4,8.58,5.18,3.01959,48.951401
Saint-Jean-sur-Couesnon,6.16,7.41,5.88,-1.36835,48.290119
Saint-Jean-sur-Mayenne,6.21,6.27,6.16,-0.7561300000000001,48.13522
Saint-Jean-sur-Veyle,2.46,4.4,1.23,4.91751,46.258759
Saint-Jeannet,10.36,13.45,8.5,7.14284,43.747231
Saint-Jeoire,0.87,2.76,-2.66,6.45886,46.137772
Saint-Jeures,-5.12,-0.63,-5.13,4.20667,45.09634
Saint-Joachim,6.17,6.97,5.74,-2.19239,47.383492
Saint-Jorioz,2.17,3.17,-1.9,6.16503,45.832958
Saint-Jory,8.2,13.18,7.21,1.3708900000000002,43.741459
Saint-Jory-las-Bloux,9.96,11.47,3.13,0.96591,45.362652
Saint-Joseph,0.49,4.12,-0.88,4.61596,45.556931
Saint-Joseph-de-Rivière,2.83,3.71,2.06,5.68333,45.366669
Saint-Josse,6.74,6.89,5.05,1.6618,50.46801
Saint-Jouan-des-Guérets,7.12,7.6,5.62,-1.9666700000000001,48.599998
Saint-Jouin-Bruneval,5.67,6.3,4.71,0.164,49.64275
Saint-Jouin-de-Blavou,8.04,8.09,7.99,0.47363000000000005,48.45224
Saint-Jouvent,10.49,10.52,8.86,1.205,45.956799
Saint-Julien,6.26,12.42,3.86,5.91582,43.694778
Saint-Julien-Beychevelle,8.49,9.16,5.06,-0.74167,45.166672
Saint-Julien-Chapteuil,-3.97,-3.91,-4.03,4.06229,45.033981
Saint-Julien-Molhesabate,-4.47,-0.83,-5.35,4.4286200000000004,45.1861
Saint-Julien-Molin-Molette,-0.7,2.4,-2.44,4.61394,45.323349
Saint-Julien-Puy-Lavèze,-4.96,-4.84,-5.07,2.6727600000000002,45.66544
Saint-Julien-d'Ance,-3.71,-3.36,-4.07,3.91317,45.303841
Saint-Julien-d'Eymet,3.95,9.73,2.61,0.43957,44.72398
Saint-Julien-de-Concelles,5.9,7.51,5.7,-1.38428,47.252861
Saint-Julien-de-Coppel,-1.72,-1.64,-1.8,3.31176,45.69342
Saint-Julien-de-Lampon,9.79,9.79,3.1,1.35,44.866669
Saint-Julien-de-Mailloc,5.9,7.61,4.79,0.31929,49.085079
Saint-Julien-de-Peyrolas,8.34,9.34,5.58,4.56507,44.288368
Saint-Julien-des-Landes,7.14,7.18,4.72,-1.7138,46.6394
Saint-Julien-du-Sault,6.11,6.15,4.48,3.29556,48.031879
Saint-Julien-en-Born,10.41,13.49,7.23,-1.22445,44.06311
Saint-Julien-en-Genevois,2.49,3.56,0.12,6.08256,46.144341
Saint-Julien-en-Saint-Alban,5.71,8.84,5.12,4.69678,44.754169
Saint-Julien-la-Geneste,-3.3,-3.3,-3.3,2.73427,46.051369
Saint-Julien-les-Rosiers,8.03,8.55,5.05,4.10803,44.17445
Saint-Julien-les-Villas,5.94,8.34,4.39,4.09901,48.271271
Saint-Julien-lès-Metz,5.0,6.27,3.68,6.2,49.133331
Saint-Junien,11.18,11.32,3.36,0.9014300000000001,45.888672
Saint-Junien-la-Bregère,9.12,9.15,7.49,1.7546,45.883331
Saint-Just,7.35,9.11,5.09,4.11472,43.658058
Saint-Just-Chaleyssin,2.94,4.83,1.82,4.99888,45.585339
Saint-Just-Luzac,5.04,5.08,5.03,-1.03333,45.799999
Saint-Just-Malmont,-3.77,0.73,-3.84,4.31335,45.339729
Saint-Just-Saint-Rambert,-0.96,1.77,-0.96,4.24141,45.499729
Saint-Just-Sauvage,6.98,8.6,4.64,3.78449,48.554779
Saint-Just-d'Ardèche,8.23,9.32,5.68,4.6115,44.304298
Saint-Just-de-Claix,4.33,5.16,3.73,5.28783,45.07391
Saint-Just-en-Chaussée,5.04,5.97,4.41,2.43333,49.5
Saint-Just-en-Chevalet,-2.25,1.4,-3.52,3.8446,45.91396
Saint-Just-la-Pendue,-0.46,2.38,-2.04,4.24276,45.895321
Saint-Just-le-Martel,10.52,10.56,8.88,1.38829,45.86351
Saint-Just-près-Brioude,-3.0,-2.58,-3.43,3.3535500000000003,45.23835
Saint-Justin,8.86,12.98,6.75,-0.23196000000000003,43.97971
Saint-Juéry,9.96,14.32,8.12,2.2103,43.948799
Saint-Lambert-du-Lattay,6.64,7.01,4.91,-0.63321,47.302502
Saint-Lambert-la-Potherie,5.96,7.08,4.97,-0.6778900000000001,47.482891
Saint-Lambert-sur-Dive,4.87,6.43,4.81,0.08333,48.816669
Saint-Langis-lès-Mortagne,5.73,7.86,5.64,0.54974,48.515259
Saint-Lary-Soulan,11.2,11.2,11.2,0.32238,42.817131
Saint-Lattier,4.78,5.41,4.3,5.19261,45.087681
Saint-Laure,-0.89,-0.88,-0.9,3.29229,45.90332
Saint-Laurent,6.75,12.15,3.15,4.75,49.76667
Saint-Laurent-Blangy,5.72,6.98,4.62,2.8069800000000003,50.29446
Saint-Laurent-Médoc,8.54,9.18,5.09,-0.8166700000000001,45.150002
Saint-Laurent-Nouan,4.02,4.61,3.32,1.6,47.716671
Saint-Laurent-d'Andenay,2.33,5.04,0.15,4.51667,46.73333
Saint-Laurent-d'Arce,8.09,9.03,8.08,-0.47000000000000003,45.034168
Saint-Laurent-de-Brèvedent,5.79,7.59,4.86,0.25,49.533329
Saint-Laurent-de-Cerdans,10.44,13.79,5.52,2.6135,42.385502
Saint-Laurent-de-Chamousset,-1.07,1.07,-2.46,4.4634,45.739319
Saint-Laurent-de-Cuves,4.79,4.85,4.73,-1.12306,48.75124
Saint-Laurent-de-Gosse,10.41,14.39,8.69,-1.27052,43.531849
Saint-Laurent-de-Mure,2.44,4.75,1.29,5.04656,45.688702
Saint-Laurent-de-Terregatte,6.83,7.08,5.43,-1.2592400000000001,48.571671
Saint-Laurent-de-la-Plaine,5.94,6.9,4.79,-0.8033300000000001,47.317379
Saint-Laurent-de-la-Prée,5.05,6.41,5.05,-1.03333,45.98333
Saint-Laurent-de-la-Salanque,11.5,14.66,7.07,2.98998,42.772701
Saint-Laurent-des-Arbres,7.56,9.82,5.66,4.70026,44.054932
Saint-Laurent-des-Autels,5.33,6.96,5.15,-1.18881,47.28524
Saint-Laurent-des-Bâtons,3.21,10.33,3.1,0.7376600000000001,44.958839
Saint-Laurent-des-Hommes,4.03,4.03,4.03,0.25,45.033329
Saint-Laurent-des-Vignes,4.02,10.19,4.02,0.45447000000000004,44.816261
Saint-Laurent-du-Bois,9.64,9.97,3.79,-0.13489,44.635349
Saint-Laurent-du-Pape,4.92,9.47,4.08,4.76127,44.82428
Saint-Laurent-du-Plan,9.91,10.15,3.89,-0.11822,44.623821
Saint-Laurent-du-Pont,2.73,3.71,1.65,5.73521,45.390091
Saint-Laurent-du-Var,13.09,16.16,10.51,7.18333,43.666672
Saint-Laurent-en-Royans,3.96,4.56,3.45,5.32777,45.029072
Saint-Laurent-la-Vallée,2.88,2.92,2.84,1.11016,44.749378
Saint-Laurent-sur-Gorre,11.38,12.86,3.01,0.95859,45.770519
Saint-Laurent-sur-Saône,2.7,4.44,1.27,4.84081,46.30529
Saint-Laurent-sur-Sèvre,6.48,6.75,4.88,-0.8833300000000001,46.950001
Saint-Leu,2.35,4.93,0.06,4.50083,46.730598
Saint-Leu-la-Forêt,5.92,7.23,4.73,2.25,49.01667
Saint-Lizier,13.34,13.37,0.67,1.13686,43.001831
Saint-Lon-les-Mines,10.0,13.04,6.83,-1.12702,43.61274
Saint-Lothain,4.54,6.82,0.3,5.64383,46.824951
Saint-Loubert,9.91,10.28,4.06,-0.16093000000000002,44.550171
Saint-Loubouer,9.53,15.59,6.43,-0.41774000000000006,43.678341
Saint-Loubès,8.62,10.37,8.01,-0.43333000000000005,44.916672
Saint-Louet-sur-Seulles,4.84,5.32,4.84,-0.6671400000000001,49.096668
Saint-Louet-sur-Vire,4.71,4.74,4.68,-0.98845,48.988571
Saint-Louis,3.74,7.23,1.14,7.56247,47.58836
Saint-Louis-de-Montferrand,8.7,9.22,8.13,-0.5354300000000001,44.950001
Saint-Loup-Cammas,7.33,11.14,6.64,1.48127,43.69767
Saint-Loup-sur-Semouse,2.17,4.98,2.13,6.2753,47.88345
Saint-Loyer-des-Champs,4.17,4.17,4.17,0.017150000000000002,48.698761
Saint-Lubin-des-Joncherets,6.1,6.9,5.74,1.2166700000000001,48.76667
Saint-Lumine-de-Clisson,6.09,7.38,5.58,-1.33524,47.084122
Saint-Lumine-de-Coutais,6.05,7.42,5.61,-1.72777,47.053989
Saint-Lunaire,7.35,8.2,6.08,-2.11392,48.638111
Saint-Lupicin,1.63,4.87,-2.19,5.7922,46.400341
Saint-Lyphard,6.51,7.52,5.71,-2.30642,47.39822
Saint-Lys,7.17,11.02,6.59,1.17557,43.511269
Saint-Lyé,6.02,8.45,4.51,4.0,48.366669
Saint-Léger,6.12,7.29,4.94,3.48315,50.333241
Saint-Léger-de-Balson,9.25,10.69,7.01,-0.46667000000000003,44.431911
Saint-Léger-de-Montbrun,5.12,6.79,4.47,-0.13333,47.0
Saint-Léger-des-Bois,5.93,7.01,4.91,-0.71667,47.466671
Saint-Léger-des-Vignes,0.84,4.34,0.73,3.45,46.833328
Saint-Léger-du-Bourg-Denis,7.03,7.91,4.99,1.15,49.433331
Saint-Léger-en-Yvelines,5.96,7.05,4.68,1.76667,48.716671
Saint-Léger-les-Vignes,6.07,7.55,5.64,-1.73333,47.133331
Saint-Léger-lès-Domart,5.39,6.86,4.82,2.13333,50.049999
Saint-Léger-sous-Cholet,5.85,7.23,4.56,-0.9166700000000001,47.099998
Saint-Léger-sur-Dheune,3.18,6.36,0.83,4.63333,46.849998
Saint-Léger-sur-Roanne,2.58,3.58,-0.9,4.0,46.033329
Saint-Léger-sur-Sarthe,8.24,8.25,8.23,0.34033,48.503792
Saint-Léon-sur-Vézère,7.08,14.03,3.38,1.09442,45.010441
Saint-Léon-sur-l'Isle,3.91,14.12,3.9,0.50444,45.11491
Saint-Léonard,4.78,9.29,-0.71,6.95,48.216671
Saint-Léonard-de-Noblat,10.39,12.62,9.26,1.48333,45.833328
Saint-Lô,5.81,8.66,5.1,-1.08333,49.116669
Saint-Lô-d'Ourville,8.3,9.58,7.71,-1.66667,49.333328
Saint-Macaire,10.12,11.0,4.18,-0.22431,44.565269
Saint-Macaire-en-Mauges,5.65,7.35,5.09,-0.9912000000000001,47.123569
Saint-Magne,8.32,10.62,6.92,-0.6592100000000001,44.526669
Saint-Maixant,9.72,10.9,4.17,-0.2592,44.578678
Saint-Malo,7.31,8.29,5.86,-2.01667,48.650002
Saint-Malo-de-Guersac,6.38,7.53,5.7,-2.17773,47.353451
Saint-Malo-de-la-Lande,7.76,8.5,7.0,-1.54052,49.07114
Saint-Malô-du-Bois,6.14,6.33,4.52,-0.9,46.933331
Saint-Mamert-du-Gard,7.72,9.52,7.25,4.18725,43.888351
Saint-Mamet,11.5,12.27,11.29,0.60262,42.778091
Saint-Mamet-la-Salvetat,6.0,8.57,2.97,2.30616,44.857651
Saint-Mammès,6.72,7.66,5.27,2.8166700000000002,48.383331
Saint-Mandrier-sur-Mer,13.91,15.33,7.42,5.929,43.077999
Saint-Mandé,6.43,7.73,5.33,2.41667,48.833328
Saint-Manvieu,4.95,6.07,4.95,-0.5021100000000001,49.180672
Saint-Manvieu-Bocage,4.2,4.31,4.08,-0.97774,48.825722
Saint-Manvieu-Norrey,4.96,6.1,4.95,-0.5,49.181389
Saint-Marc,6.73,6.83,1.32,3.19171,44.901482
Saint-Marc-Jaumegarde,9.16,12.85,3.42,5.51272,43.54599
Saint-Marc-le-Blanc,6.25,7.68,5.55,-1.40938,48.364979
Saint-Marcel,4.3,8.03,1.79,1.5132400000000001,46.601929
Saint-Marcel-du-Périgord,3.36,7.48,3.33,0.7113700000000001,44.915241
Saint-Marcel-lès-Annonay,-0.42,3.79,-1.89,4.61667,45.283329
Saint-Marcel-lès-Sauzet,6.32,10.09,5.26,4.8059,44.595901
Saint-Marcel-lès-Valence,5.08,5.91,4.47,4.95,44.966671
Saint-Marcel-sur-Aude,9.49,11.78,6.99,2.93333,43.25
Saint-Marcellin,4.29,5.17,3.3,5.32388,45.15192
Saint-Marcellin-en-Forez,-1.04,1.7,-1.04,4.16923,45.495491
Saint-Marcory,4.44,7.07,1.97,0.9319600000000001,44.7229
Saint-Marcouf,5.21,8.62,5.21,-0.9910700000000001,49.251671
Saint-Mard,5.88,7.62,4.58,2.69645,49.03701
Saint-Mariens,8.2,8.81,4.71,-0.40084000000000003,45.11631
Saint-Mars-d'Égrenne,5.75,5.76,5.74,-0.7301200000000001,48.56002
Saint-Mars-de-Coutais,6.12,7.54,5.71,-1.7343700000000002,47.11153
Saint-Mars-du-Désert,5.5,7.16,5.38,-1.4,47.366669
Saint-Mars-la-Brière,8.79,8.79,3.5,0.38333,48.033329
Saint-Mars-la-Jaille,5.75,7.81,5.14,-1.18483,47.525661
Saint-Martial-Entraygues,7.8,11.42,5.52,1.97315,45.1203
Saint-Martial-d'Artenset,4.11,8.2,4.11,0.18333000000000002,45.01667
Saint-Martial-de-Valette,11.82,13.47,3.75,0.65,45.51667
Saint-Martin,8.07,11.54,6.79,1.8360400000000001,44.895771
